username,rating,date,review_text,pros,cons
Taiylor C.,5,2019-08-10,Works great for sensitive skin. Nothing else ive used hase helped me. It lasts awhile and is perfectly priced. Dove is always my first choice in products. They always have the best quality of products. I buy it everytime and use all dove products. Highly recommend this product for everyone not just people who have sensitive skin.,,
Lorena Ve,5,2019-08-10,My skin is sensitive so using this lotion works great for me! And as a bonus it smells great!,,
Toni C.,4,2019-08-10,I have really sensitive skin so when I came across dove sensitive skin lotion it was a must try. It left my skin feeling amazing and soft like a baby,,
Aurora Sa,5,2019-08-10,This product is great for people with sensitive skin. I have eczema and this is not irritating to my skin. I will repurchase this product.,,
Kaitlyn Pe,3,2019-08-10,I really enjoyed this product the only problem was it felt a little greasy to me so I decided it wasn’t for me I would improve this product by making it not feel greasy and it has a nice fresh kind of scent,,
Becca Br,3,2019-08-10,It’s alright. Doesn’t really help any dry skin problems but would be fine as a getting out of the shower throw some lotion on kind of deal. It’s super light but it’s watery. It certainly wasn’t my favorite and I’ll spend my money elsewhere.,,
Cassie Lo,4,2019-08-10,I have really dry skin at times and this has been a good product so far. I like testing out new ones so hopefully I can find more!,,
Rebecca N.,5,2019-08-09,"Great lotion! Is very soft and silky, nourishing the skin. Great lotion at a great price. Keeps my skin moisturized longer than other brands. Has a pleasant smell too and doesn’t feel too waxy. Also great for sensitive skin.",,
Sheniqua K.,5,2019-08-09,I normally get irritation very easily with lotions but this one works very well on my skin and leaves my skin feeling very smooth and moist all throughout the day . I would highly recommend this product if you have easily irritated skin,,
Kayla M.,5,2019-08-09,"I love this lotion! I have sensitive skin and my skin gets irritated easily but this lotion doesn’t irritate it at all! I love it! It leaves my skin feeling so soft after using it, and I have no complaints! I regularly use this lotion as my personal preference!",,
Caitlin H,5,2019-08-09,This body lotions left my hands and feet super hydrated. I would recommend this lotion to anyone with dry skin.,,
Sarah El,5,2019-08-09,"I love this one because my skin is super whiny. But I HAVE to put lotion on daily. I love my Bath and body works, and my other high dollar smelly good ones but this is a good one to use to give my skin a break. And dove is very inexpensive",,
Angie Ho,5,2019-08-09,"I really live Dove lotions, I have sensitive skin and this one moisturizes without the harsh scents of most lotions out there. It leaves my skin silky smooth all day long. It doesn't leave my skin feeling oily or sticky after application and absorbs quickly!",,
Jessica Br,5,2019-08-09,"It doesnt leave a residue feeling on my skin & makes me feel moisturized. It also keeps my PH balanced, which is important for a soap.",,
Ashley Du,5,2019-08-09,"It was really moisturizing, smelt light and fresh used every night and throughout the day. Would improve the product by making it slightly less oily and it lasted pretty long I would recommend",,
Cody C,5,2019-08-09,I used this lotion once before I loved it it worked great as a body lotion and kept my skin well moisturized living in Las Vegas you get dry skin daily and this lotion did well for the climate here. I do wish the sensitive skin came in different scents not sure if that’s possible with being for sensitive skin but would be nice,,
Makaela B.,4,2019-08-08,Not the greatest smell but it is moisturizing for sure which is the number one part of the job!,,
Maddie Fe,5,2019-08-08,I have really sensitive skin and this cream does not irritate my skin at all. It leaves the body feeling soft and hydrated with no sticky residue feeling.,,
Julie Ma,5,2019-08-08,Loved using this lotion. My skin is very sensitive and it felt great and there was no overpowering scent,,
India B.,4,2019-08-08,"good for sensitive skin. pretty moisturizing, i have extremely dry skin and it almost does the job",,
Allison Pr,5,2019-08-08,"This is a very nice, mild lotion. It has a nice consistency and it melts into my skin like butter! I love this lotion because it’s made specifically for sensitive skin which during the winter months my skin gets VERY sensitive so I love to apply this after a shower!",,
Emma O',5,2019-08-08,This is a great product for people with sensitive skin. It never breaks me out and is really moisturizing and gentle. The only issue I have is that it is not very long lasting,,
Lindsey Ca,5,2019-08-08,Love this lotion for sensitive skin. My skin can get irritated easily but this gives me deep moisture without being too heavy on my skin,,
Ellie S.,5,2019-08-08,I have super sensitive skin and this product is absolutely amazing! Leaves my skin so soft!,,
Angelina Ca,4,2019-08-08,"Works good, no issues. I liked that it did not dry my skin out hours after applying.",,
Alyssa K.,5,2019-08-08,LOVE this product! Those with sensitive skin know how miserable fragrant lotions can make us. This one smells nice but does not cause any irritation and resolves dry skin issues!,,
Aleja Ca,4,2019-08-08,"This is a nice product. It helps with dry skin but doesn’t help me 100% I do use it because it kinda has a light scent, which is nice because I’m not really able to use scented lotions. I would definitely buy this product again.",,
Angela Ri,5,2019-08-08,It leaves your skin so smooth and soft. It doesn’t irritate my skin!! [product:dove-body-lotion-for-sensitive-skin]. I use it every day after I shower. There nothing to improve.,,
Taylor J.,3,2019-08-07,This product was alright for my skin. I have very sensitive skin and i felt like it didn’t do much for it,,
Grachelis R,5,2019-08-07,"Whenever I break out skin wise I use this line of soap, lotion, and scrub! The fact this company released a sensitive skin line is amazing!",,
Ellie Fl,5,2019-08-07,"Great product, using for everyday routine. My family loves it so much. Texture is so soft and smell is perfect for me ! Highly recommend",,
Tabitha Ma,5,2019-08-07,I love this product. It smells good I’ve been using it for a few years now and every other brand seen to break me out but Dove leave me fresh and smelling good.,,
Julia Gr,5,2019-08-07,I really love the way this lotion makes my body feel. My body feels so soft and hydrated without having harsh chemicals. My skin doesn't have any bad reactions from using this product. I highly recommend someone who has dry skin to use this product.,,
Alexandra In,5,2019-08-07,A little to thick for summer time I only use it in winter time before bed time the next day my skin like new,,
NurAisyah B.,4,2019-08-07,"It really nice on moderate sensitive skin, it gently on skin as a baby could use . The fragranced of the product could be sweeter . The proms of the body lotion is the softness . I would totally bought it again.",,
Jade L.,4,2019-08-07,"Very good I loved using this brand of lotion. My skin has always been really sesitive, but it really did help me & I wouldn’t improve any thing it was great as was. I recommend this product!",,
Salina He,4,2019-08-07,Skin is sensitive and using this skin doesn’t feel so dried up! I’d recommend this for skin sensitivity.,,
Carole H.,4,2019-08-07,It helped eliminate dry skin and was not too greasy. I use it daily in certain areas of my body. I like fragrance to my lotion and feel that if they could add some different scents that would be beneficial,,
Jessy Mi,5,2019-08-06,It’s a great product. Leaves your skin nice and smooth and non greasy. It’s great for sensitive skin.,,
Rachel D,5,2019-08-06,I swear by this lotion for many reasons: 1. It is for sensitive skin 2. Has little to no smell 3. Has a wonderful consistency that doesn’t feel oily or so thick that it can’t dry 4. It moistures your skin and it lasts all day!,,
Ginger C,4,2019-08-06,Great product would buy again! Left my skin feeling nourished and smooth. I would recommend to everyone,,
Danielle B,2,2019-08-06,II would recommend baby dove if you were on a budget. It’s really thick for a sensitive skin lotion. Takes only one or two hours before you need to re- apply. It just did not work for our families skin type. Needed more moisture.,,
