username,rating,date,review_text,pros,cons
Almyra Dr,5,2022-12-03,I love this moisturizer. It’s light and moisturizing. I use it in my everyday skin care routine. Doesn’t break me out what so ever. I definitely recommend this product!,,
Sharon Ja,4,2022-12-03,I liked that this hydrating cleanser is good for dry to normal skin & that it is lightly scented. It is also non-comedogenic too. I got this as a free sample. I wish the bigger sizes were less expensive.,,
Nicki Ge,4,2022-12-03,This is a very good moisturising cream . Melts in skin easily and regular use find skin so much softer and dryness gone,,
Jacyn Go,3,2022-12-02,"The moisturizing effect doesn’t last super long, especially if you’re someone who likes to wash your hands a lot (like me). I’ve only tried it on my hands and not my face but I’d imagine it works much nicer for the face.",,
Teshyna Ma,5,2022-12-02,"By far my favorite! I have super dry skin and I apply this and works like magic, I won’t have a dry looking face for the rest of the day.",,
,4,2022-12-02,This product really keeps my face clean and keeps acne at bay. The pediatrician recommended this for the kids aged 11 and 13 to help and prevent any acne outbreaks. We as a family use this and highly recommend Cerave. Worth every penny.,,
,5,2022-12-02,I use it on my face and body and it makes my face feel so amazing and I definitely recommend this it also helps with dry sky,,
,5,2022-12-01,"Recommend for dry skin, hands, feets, body, it totally works and is not comedogene, you will fall in love with this produc",,
Karin Pe,5,2022-12-01,Love it! Hydrates my skin perfectly! I have eczema and it works great for me. Definitely would recommend to people with dry skin.,,
Tabatha Ta,4,2022-12-01,I have been using Cerave Moisturizing Lotion 2 years . I use it after I have washed my face also and it really help my face with dry spots. Love it. I highly recommend it.,,
Jamie Ro,5,2022-12-01,Very moisturizing for my dry skin this winter. Product is very long lasting and there’s no need to keep reapplying. Best bang for your buck.,,
RNB/BGA 30521 Li,5,2022-11-30,La usamos en casa desde las bebés hasta mi esposo y yo. Y es impresionante la calidad de hidratación. Mi hija mayor tiene 3 años y desde recién nacida ha padecido de dermatitis atópica y está crema es la única del mercado que le ayuda con los brotes de resequedad. Nos la recomendó el dermatólogo pediatra no la cambio por nada. La uso incluso en lugar de las cremas de pañalitis. Y para mí me encanta como crema de noche.,,
Aishaa B.,5,2022-11-30,"its good.easy to absorb,gentle on skin,not heavy. your skin become smooth,healthy and shine and also long lasting i like it",,
Romane Bo,5,2022-11-30,My favorite moisturizer. Dois not stay sticky to long. Very smooth. Doesn’t have a smell and helps with acne. i really love this product and recommend it to everyone.,,
Sofia Fu,5,2022-11-30,Look at that glow! That is how my skin looks after applying my CeraVe Daily Moisturizing Lotion. Never going back to anything else!,,
,5,2022-11-29,I’ve been using cerave for years! I highly recommended. If your skin is dry but you don’t want to have greasy face this would do the trick.,,
April B.,4,2022-11-27,This brand is the best so far that I know of. It makes my skin feel soft and smooth. The one I have is a free sample. Which works to try cause now I know to get a bigger bottle of it cause it works.,,
Aubrey Ne,4,2022-11-26,This face lotion was so nice to use! I really enjoy the consistency and that it doesn’t really have a fragrance. It helps my skin feel moisturized and prepped for makeup.,,
Michelle Ar,4,2022-11-26,"I love cerave in general. This isnt my favorite, but i think its good. I prefer the cream. I feel like (oddly enough) the cream penetrates my skin better. Both are great, so i keep the lotion for summertime use.",,
Victoria Tu,4,2022-11-25,This product helped keep my skin soft and hydrated after washing it. I really like this daily moisturizer. It's my favorite one I've used,,
Garreth Th,3,2022-11-25,"I am not currently using CeraVe, however I am a frequent user. I find that their formulas tend to be more water based, and sensitive skin friendly. They are a little more pricey, but I would say the formula is worth the more generic price. Most importantly the result. It won't work overnight, but you will see improvement. The difference between the two products is the coverage. The lotion is for all over, and just to replenish. The cream is more for dryer areas!!!",,
María Cristina Ur,5,2022-11-25,"This moisturizer is really lightweight, works under makeup, I have dry skin and on days where I dont have any dry patches this is what I use",,
Rachell Ed,5,2022-11-24,Gental to the skin. Feels great coming off. Doesn't not leave your skin feeling to dry or irritated. Great product. Will be use again,,
,5,2022-11-24,"This product works perfectly for my skin. Since I started using it, my face has never been dry. I will 100% recommend it to anyone that asks.",,
Klara He,5,2022-11-24,War sehr gut hat mir echt geholfen mit der Haut meine Haut ist jetzt viel weicher geworden und es riecht nach nichts und das finde ich gut,,
Diana Melissa He,5,2022-11-23,"Crema súper hidratante, no deja brillo y se absorbe muy bien sin sensación pegajosa y súper buena para cara y cuerpo ideal para pieles muy secas y delicadas",,
Hannah Ga,5,2022-11-23,I use this moisturizer every day and I love it. It’s perfect for my sensitive skin and doesn’t leave me feeling sticky after at all! my face always feels super hydrated afterwards and I can tell that it definitely helped with my acne and dry skin!,,
Valery Ru,5,2022-11-23,"Yo llevo tiempo usándola, mi piel es tendencia a acné y está en mi rutina diaria,me funciona para mantenerla hidratada, no me deja grasosa.",,
Zoe Br,5,2022-11-23,Light weight for summer and it doesn’t clog pores. I Find My skin stays soft and I don’t feel like I’m being weighed down,,
Crystal Be,5,2022-11-23,This was recommended to me by my dermatologist. She also said to apply right out of shower. This stuff is a game changer,,
Reagan B.,5,2022-11-23,"This is my favorite daily moisturizer. I have dry skin but tend to get oily on my nose, and this moisturizer, well, moisturizes without making my face greasy. It soaks into the skin fast and feels very light. I also got the 12 oz and it lasts FOREVER.",,
Jenny Ng,4,2022-11-22,"Habe mir diese Lotion vor einem Jahr gekauft und habe sie immer noch nicht aufgebraucht. Sie ist sehr ergiebig und gut verträglich. Sie spendet sehr gut Feuchtigkeit. Leider zieht sie nicht sonderlich schnell und der Geruch war leider auch nicht so meins. Der Geruch war jedoch sehr subtil, sodass er bei anderen Nutzern vielleicht überhaupt nicht bemerkbar sein könnte. Hält lange und ist im Winter perfekt.",,
Bronwyn Fo,5,2022-11-21,This is my favorite everyday moisturizer! It has 3 essential ceramides that moisturize and protect/restore the skin barrier and it is perfect in the wintertime!,,
Silvana P.,5,2022-11-21,"I had not tried this cream before and I loved that it is not so heavy, it does not leave the hands greasy and it is absorbed very quickly. It leaves my skin super hydrated and soft. The most important is that it is not expensive.",,
Ciara Mc,5,2022-11-20,"This is a must in my every day skin care! I struggle with dry skin that is spot prone (so do not do well with anything that is too greasy or heavy). This moisturiser is nourishing, leaving my skin feeling so soft and moisturised. I have also noticed that this helps a lot to keep my spots at bay as it contains no nasty ingredients that irritate the skin.",,
Sarah Sa,5,2022-11-20,"This is a great, affordable facial moisturizer that really works. Has very high quality ingredients that really work to smooth and restore my skin. Not too heavy but really does add moisture.",,
Meriem H.,5,2022-11-20,I just love cerave the lotiong is super hydrating and doesn't irritate my skin. Would absolutely recommend it to people.,,
